AÑO,MES,MAQUINA,CENTRAL,AGENTE,AGENTE DESCRIPCION,REGION,PROVINCIA,PAIS,TIPO MAQUINA,FUENTE GENERACION,TECNOLOGIA,CATEGORIA HIDRAULICA,CATEGORIA REGION,GENERACION NETA
2021,1/8/2021,RESCHI,RESCHI,PAHRESCG,PAH RIO ESCONDIDO-PATAG,COMAHUE,RIO NEGRO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Comahue,"4.489,9"
2021,1/8/2021,PILBDI01,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"2.709,5"
2021,1/8/2021,EZEITG01,EZEI,CTEZEI2G,CT EZEIZA ETAPA2 G MEDITERRANE,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"6.262,8"
2021,1/8/2021,EZEITG02,EZEI,CTEZEIZG,CT EZEIZA ETAPA1 G MEDITERRANE,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"6.037,2"
2021,1/8/2021,EZEITG03,EZEI,CTEZEIZG,CT EZEIZA ETAPA1 G MEDITERRANE,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"5.826,8"
2021,1/8/2021,PILBDI02,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"2.690,7"
2021,1/8/2021,PILBDI03,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"2.698,4"
2021,1/8/2021,PILBDI04,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"2.741,9"
2021,1/8/2021,PILBDI05,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"2.609,7"
2021,1/8/2021,PILBDI06,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"2.674,7"
2021,1/8/2021,PESPTV01,PESP,ECOENERA,ECO-ENERGIA S.A.BIOMASA,NORESTE,MISIONES,Argentina,BIOMASA,Renovable,BIOM,,Nea,"1.617,7"
2021,1/8/2021,ANCHDI02,ANCH,CTANCHOG,CT ANCHORIS - METHAX,CUYO,MENDOZA,Argentina,MOTOR DIESEL,Térmica,DI,,Cuyo,"2.113,9"
2021,1/8/2021,ANCHDI03,ANCH,CTANCHOG,CT ANCHORIS - METHAX,CUYO,MENDOZA,Argentina,MOTOR DIESEL,Térmica,DI,,Cuyo,"2.096,5"
2021,1/8/2021,ANCHDI04,ANCH,CTANCHOG,CT ANCHORIS - METHAX,CUYO,MENDOZA,Argentina,MOTOR DIESEL,Térmica,DI,,Cuyo,"2.169,5"
2021,1/8/2021,LCAMTG01,LCAM,CTLCAMPG,CT LOMA CAMPANA 1 -YPF,COMAHUE,NEUQUEN,Argentina,TURBO GAS,Térmica,TG,,Comahue,"0,0"
2021,1/8/2021,RAW3EO,RAW3EO,PERAWS3G,P.EOLICO RAWSON III - GENNEIA,PATAGONICA,CHUBUT,Argentina,EOLICA,Renovable,EOL,,Patagonia,"9.104,8"
2021,1/8/2021,VOBLTV01,VOBL,CTVOBLIG,CT VUELTA DE OBLIGADO,LITORAL,SANTA FE,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,"175.941,5"
2021,1/8/2021,LCA2TG01,LCA2,CTLCAM2G,CT LOMA CAMPANA 2 -Y-GEN ELECT,COMAHUE,NEUQUEN,Argentina,TURBO GAS,Térmica,TG,,Comahue,"49.068,9"
2021,1/8/2021,BBLMDI01,BBLM,CTPBUEMG,CT PIEDRABUENA MG(L.LATA),BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"5.185,6"
2021,1/8/2021,SPEVDI01,SPEV,CADESPVG,ENERGIA AGRO S.A.U,LITORAL,SANTA FE,Argentina,BIOGAS,Renovable,BIOG,,Gba - Litoral - Buenos Aires,"844,1"
2021,1/8/2021,BBLMDI02,BBLM,CTPBUEMG,CT PIEDRABUENA MG(L.LATA),BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"5.219,4"
2021,1/8/2021,BBLMDI03,BBLM,CTPBUEMG,CT PIEDRABUENA MG(L.LATA),BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"5.156,3"
2021,1/8/2021,BBLMDI04,BBLM,CTPBUEMG,CT PIEDRABUENA MG(L.LATA),BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"4.997,9"
2021,1/8/2021,BBLMDI05,BBLM,CTPBUEMG,CT PIEDRABUENA MG(L.LATA),BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"4.902,2"
2021,1/8/2021,BBLMDI06,BBLM,CTPBUEMG,CT PIEDRABUENA MG(L.LATA),BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"5.116,1"
2021,1/8/2021,ALUATG05,ALUAR,ALUAMAUG,ALUAR SA - GENERADOR,PATAGONICA,CHUBUT,Argentina,TURBO GAS,Térmica,TG,,Patagonia,"433,1"
2021,1/8/2021,ALUATG06,ALUAR,ALUAMAUG,ALUAR SA - GENERADOR,PATAGONICA,CHUBUT,Argentina,TURBO GAS,Térmica,TG,,Patagonia,"488,8"
2021,1/8/2021,ALUATG07,ALUAR,ALUAMAUG,ALUAR SA - GENERADOR,PATAGONICA,CHUBUT,Argentina,TURBO GAS,Térmica,CC,,Patagonia,"4.255,6"
2021,1/8/2021,ALUATG08,ALUAR,ALUAMAUG,ALUAR SA - GENERADOR,PATAGONICA,CHUBUT,Argentina,TURBO GAS,Térmica,CC,,Patagonia,"1.611,4"
2021,1/8/2021,LUJBTG01,LUJB,CTLUJA2G,CT LUJAN II - ARAUCARIA ENERGY,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"12.753,7"
2021,1/8/2021,LUJBTG02,LUJB,CTLUJA2G,CT LUJAN II - ARAUCARIA ENERGY,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"13.505,0"
2021,1/8/2021,RENOTG01,RENO,CTRENOVC,CT RENOVA - ALBANESI ENERGIA,LITORAL,SANTA FE,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,"112.998,4"
2021,1/8/2021,PEDRTG01,PEDR,CTSPEDRG,CT SAN PEDRO - SPI ENERGY SA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"3.466,7"
2021,1/8/2021,BRCHTG01,BRCH,CTBRACHG,CT BRACHO - Y-GEN ELECTRICA II,NOROESTE,TUCUMAN,Argentina,TURBO GAS,Térmica,CC,,Noa,"185.342,3"
2021,1/8/2021,MAT3TG01,MAT3,CTMATH3G,CT MATHEU III - ARAUCARIA ENER,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2021,1/8/2021,MAT3TG02,MAT3,CTMATH3G,CT MATHEU III - ARAUCARIA ENER,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
